dataset,method,query_id,ndcg@10,mrr@10,recall@100
fiqa,all_minilm_l6,3008,0.24630238874073,0.5,0.75
fiqa,all_minilm_l6,3014,0.0,0.0,0.5
fiqa,all_minilm_l6,3033,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,3039,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,3049,0.3903800499921017,1.0,1.0
fiqa,all_minilm_l6,3051,1.0,1.0,1.0
fiqa,all_minilm_l6,3067,0.0,0.0,0.0
fiqa,all_minilm_l6,3085,0.5,0.3333333333333333,1.0
fiqa,all_minilm_l6,3091,0.9083745556952364,1.0,1.0
fiqa,all_minilm_l6,3103,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,3115,0.4935232796777481,1.0,0.5
fiqa,all_minilm_l6,3125,0.5,0.3333333333333333,1.0
fiqa,all_minilm_l6,3148,0.5087403079104241,1.0,0.4
fiqa,all_minilm_l6,3149,0.17723928678404774,0.1,0.5
fiqa,all_minilm_l6,3177,0.0,0.0,0.6666666666666666
fiqa,all_minilm_l6,3179,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,3186,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,3189,0.0,0.0,0.0
fiqa,all_minilm_l6,3254,0.46927872602275644,1.0,0.6666666666666666
fiqa,all_minilm_l6,3264,0.369453583111095,0.5,0.75
fiqa,all_minilm_l6,3357,0.31546487678572877,0.125,1.0
fiqa,all_minilm_l6,3369,0.0,0.0,0.16666666666666666
fiqa,all_minilm_l6,3394,0.6366824387328317,1.0,0.5
fiqa,all_minilm_l6,34,0.0,0.0,0.0
fiqa,all_minilm_l6,3404,0.18462675384408753,0.16666666666666666,0.42857142857142855
fiqa,all_minilm_l6,3405,0.3010299956639812,0.1111111111111111,1.0
fiqa,all_minilm_l6,3446,0.5531464700081437,1.0,1.0
fiqa,all_minilm_l6,3451,0.27487633291429087,1.0,0.42857142857142855
fiqa,all_minilm_l6,3453,0.8772153153380493,1.0,1.0
fiqa,all_minilm_l6,3480,1.0,1.0,1.0
fiqa,all_minilm_l6,3490,0.0,0.0,0.0
fiqa,all_minilm_l6,3500,0.30260241349881345,1.0,0.6666666666666666
fiqa,all_minilm_l6,3503,0.6272107417357413,0.5,0.8571428571428571
fiqa,all_minilm_l6,3512,0.0,0.0,0.5
fiqa,all_minilm_l6,3528,1.0,1.0,1.0
fiqa,all_minilm_l6,3530,0.2960819109658652,0.5,0.3333333333333333
fiqa,all_minilm_l6,3534,0.0,0.0,0.0
fiqa,all_minilm_l6,3566,0.49818925746641285,0.5,0.6666666666666666
fiqa,all_minilm_l6,3569,0.0,0.0,0.0
fiqa,all_minilm_l6,3594,0.5585075862632192,1.0,0.75
fiqa,all_minilm_l6,3612,0.0,0.0,0.5
fiqa,all_minilm_l6,3615,0.0,0.0,1.0
fiqa,all_minilm_l6,3625,0.46927872602275644,1.0,0.3333333333333333
fiqa,all_minilm_l6,3682,0.0,0.0,1.0
fiqa,all_minilm_l6,3683,0.5709662133861837,1.0,0.6666666666666666
fiqa,all_minilm_l6,3694,0.0,0.0,1.0
fiqa,all_minilm_l6,3724,0.07336392209936005,0.14285714285714285,0.3
fiqa,all_minilm_l6,3735,0.0,0.0,1.0
fiqa,all_minilm_l6,3759,0.0,0.0,0.0
fiqa,all_minilm_l6,3767,0.0,0.0,0.6
fiqa,all_minilm_l6,3771,0.4935232796777481,1.0,0.5
fiqa,all_minilm_l6,3781,0.4911492931622974,0.3333333333333333,1.0
fiqa,all_minilm_l6,3789,0.6366824387328317,1.0,0.75
fiqa,all_minilm_l6,3791,0.6257049680303419,1.0,1.0
fiqa,all_minilm_l6,3801,0.0,0.0,0.5
fiqa,all_minilm_l6,3822,0.15101961822780524,0.2,0.25
fiqa,all_minilm_l6,3829,0.18457569677956817,0.1111111111111111,0.5
fiqa,all_minilm_l6,3830,1.0,1.0,1.0
fiqa,all_minilm_l6,3837,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,3859,0.0,0.0,1.0
fiqa,all_minilm_l6,3875,0.9197207891481876,1.0,1.0
fiqa,all_minilm_l6,3888,0.0,0.0,0.0
fiqa,all_minilm_l6,3909,0.33013764944712026,1.0,0.4
fiqa,all_minilm_l6,3932,0.0,0.0,1.0
fiqa,all_minilm_l6,3934,0.34620964322385606,0.3333333333333333,1.0
fiqa,all_minilm_l6,3995,0.0,0.0,0.2
fiqa,all_minilm_l6,4007,0.46927872602275644,1.0,0.6666666666666666
fiqa,all_minilm_l6,4011,0.9134015924715543,1.0,1.0
fiqa,all_minilm_l6,4019,0.0,0.0,0.2
fiqa,all_minilm_l6,4031,0.0,0.0,0.0
fiqa,all_minilm_l6,4037,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,4047,0.75369761125927,1.0,1.0
fiqa,all_minilm_l6,4071,0.0,0.0,0.0
fiqa,all_minilm_l6,4084,0.8772153153380493,1.0,1.0
fiqa,all_minilm_l6,4102,0.13905617951077562,0.16666666666666666,0.5
fiqa,all_minilm_l6,4103,0.0,0.0,1.0
fiqa,all_minilm_l6,4105,0.20438239758848611,0.14285714285714285,0.5
fiqa,all_minilm_l6,4116,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,4125,0.0,0.0,0.0
fiqa,all_minilm_l6,4142,0.5272750663607827,0.5,1.0
fiqa,all_minilm_l6,4153,0.0,0.0,1.0
fiqa,all_minilm_l6,4179,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,4188,0.0,0.0,1.0
fiqa,all_minilm_l6,42,0.0,0.0,0.6666666666666666
fiqa,all_minilm_l6,4205,0.13565197343244778,0.1,0.6666666666666666
fiqa,all_minilm_l6,4233,0.8062079522181139,1.0,1.0
fiqa,all_minilm_l6,4265,0.30260241349881345,1.0,0.6666666666666666
fiqa,all_minilm_l6,4286,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,4289,0.7977228895450266,1.0,1.0
fiqa,all_minilm_l6,4306,0.5135312443624667,1.0,0.75
fiqa,all_minilm_l6,4312,0.4459588566518219,1.0,0.5714285714285714
fiqa,all_minilm_l6,4335,0.6366824387328317,1.0,0.75
fiqa,all_minilm_l6,4339,1.0,1.0,1.0
fiqa,all_minilm_l6,4394,0.0,0.0,0.5
fiqa,all_minilm_l6,4409,0.5271064966405455,1.0,0.9
fiqa,all_minilm_l6,4411,0.0,0.0,0.6666666666666666
fiqa,all_minilm_l6,4414,0.0,0.0,1.0
fiqa,all_minilm_l6,4415,0.19519002499605084,0.3333333333333333,0.75
fiqa,all_minilm_l6,4433,0.0,0.0,1.0
fiqa,all_minilm_l6,4447,0.0,0.0,1.0
fiqa,all_minilm_l6,4464,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,4465,0.0,0.0,0.6666666666666666
fiqa,all_minilm_l6,4484,1.0,1.0,1.0
fiqa,all_minilm_l6,4499,0.0,0.0,0.6666666666666666
fiqa,all_minilm_l6,4500,0.0,0.0,0.5
fiqa,all_minilm_l6,4504,0.38685280723454163,0.5,1.0
fiqa,all_minilm_l6,4514,0.3936948167222715,1.0,0.8333333333333334
fiqa,all_minilm_l6,4523,0.3391602052736161,1.0,0.4
fiqa,all_minilm_l6,4539,0.21840743681816419,0.16666666666666666,0.5
fiqa,all_minilm_l6,4571,0.7653606369886217,1.0,1.0
fiqa,all_minilm_l6,4600,0.43067655807339306,0.25,1.0
fiqa,all_minilm_l6,4605,0.37852427843772213,0.5,0.7142857142857143
fiqa,all_minilm_l6,4615,0.8094674305636808,1.0,0.8333333333333334
fiqa,all_minilm_l6,4640,0.15642624200758548,0.14285714285714285,0.3333333333333333
fiqa,all_minilm_l6,4641,0.6108377030333358,1.0,0.6
fiqa,all_minilm_l6,4678,0.0,0.0,0.0
fiqa,all_minilm_l6,4681,1.0,1.0,1.0
fiqa,all_minilm_l6,4700,1.0,1.0,1.0
fiqa,all_minilm_l6,4714,0.8318724637288826,1.0,0.75
fiqa,all_minilm_l6,475,0.5,0.3333333333333333,1.0
fiqa,all_minilm_l6,4756,0.3562071871080222,0.16666666666666666,1.0
fiqa,all_minilm_l6,4767,0.0,0.0,0.4
fiqa,all_minilm_l6,4775,0.0,0.0,1.0
fiqa,all_minilm_l6,4777,0.0,0.0,0.0
fiqa,all_minilm_l6,4785,1.0,1.0,1.0
fiqa,all_minilm_l6,4804,0.5012658353418871,0.25,1.0
fiqa,all_minilm_l6,4813,1.0,1.0,1.0
fiqa,all_minilm_l6,4823,0.46927872602275644,1.0,1.0
fiqa,all_minilm_l6,4827,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,4837,0.0,0.0,0.0
fiqa,all_minilm_l6,4844,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,4845,0.7653606369886217,1.0,1.0
fiqa,all_minilm_l6,4846,0.0,0.0,0.5
fiqa,all_minilm_l6,4863,0.2960819109658652,0.5,0.6666666666666666
fiqa,all_minilm_l6,4865,0.0,0.0,1.0
fiqa,all_minilm_l6,4920,0.9674679834891693,1.0,1.0
fiqa,all_minilm_l6,4942,0.0,0.0,1.0
fiqa,all_minilm_l6,4946,0.5,0.3333333333333333,1.0
fiqa,all_minilm_l6,4955,0.0,0.0,0.0
fiqa,all_minilm_l6,4962,0.0,0.0,1.0
fiqa,all_minilm_l6,4968,0.3562071871080222,0.16666666666666666,1.0
fiqa,all_minilm_l6,4981,0.6713860725233041,1.0,0.6666666666666666
fiqa,all_minilm_l6,4999,0.3903800499921017,1.0,1.0
fiqa,all_minilm_l6,5021,0.0,0.0,1.0
fiqa,all_minilm_l6,503,0.0,0.0,1.0
fiqa,all_minilm_l6,5030,0.0,0.0,0.0
fiqa,all_minilm_l6,504,0.0,0.0,0.0
fiqa,all_minilm_l6,5045,0.38685280723454163,0.2,1.0
fiqa,all_minilm_l6,5054,0.0,0.0,0.0
fiqa,all_minilm_l6,5061,0.0,0.0,0.0
fiqa,all_minilm_l6,5064,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,5067,0.0,0.0,1.0
fiqa,all_minilm_l6,5080,0.0,0.0,0.0
fiqa,all_minilm_l6,5083,0.18457569677956817,0.1111111111111111,0.5
fiqa,all_minilm_l6,5085,0.31546487678572877,0.125,1.0
fiqa,all_minilm_l6,5086,1.0,1.0,1.0
fiqa,all_minilm_l6,5090,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,5125,1.0,1.0,1.0
fiqa,all_minilm_l6,5134,0.23719771276929622,0.2,0.5
fiqa,all_minilm_l6,515,0.31546487678572877,0.125,1.0
fiqa,all_minilm_l6,5150,0.0,0.0,1.0
fiqa,all_minilm_l6,5155,0.0,0.0,1.0
fiqa,all_minilm_l6,5172,0.0,0.0,1.0
fiqa,all_minilm_l6,5178,0.5087403079104241,1.0,0.8
fiqa,all_minilm_l6,5185,0.0,0.0,0.0
fiqa,all_minilm_l6,5196,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,5206,0.0,0.0,0.5
fiqa,all_minilm_l6,5228,0.0,0.0,1.0
fiqa,all_minilm_l6,5231,0.0,0.0,1.0
fiqa,all_minilm_l6,5241,0.14606834984270645,0.25,0.4
fiqa,all_minilm_l6,5254,0.18457569677956817,0.1111111111111111,0.5
fiqa,all_minilm_l6,5255,1.0,1.0,1.0
fiqa,all_minilm_l6,5264,0.615733440277688,1.0,0.8
fiqa,all_minilm_l6,5271,0.4776237035032179,0.5,0.6666666666666666
fiqa,all_minilm_l6,529,0.0,0.0,1.0
fiqa,all_minilm_l6,5331,1.0,1.0,1.0
fiqa,all_minilm_l6,5343,0.38685280723454163,0.2,1.0
fiqa,all_minilm_l6,5347,1.0,1.0,1.0
fiqa,all_minilm_l6,5356,0.16958010263680806,0.3333333333333333,0.8
fiqa,all_minilm_l6,5369,0.0,0.0,0.0
fiqa,all_minilm_l6,5374,0.0,0.0,0.0
fiqa,all_minilm_l6,5380,1.0,1.0,1.0
fiqa,all_minilm_l6,5402,0.0,0.0,0.5
fiqa,all_minilm_l6,5410,0.2960819109658652,0.5,0.6666666666666666
fiqa,all_minilm_l6,5422,0.16812753627111746,0.25,0.75
fiqa,all_minilm_l6,5427,0.0,0.0,1.0
fiqa,all_minilm_l6,5460,0.0,0.0,0.2
fiqa,all_minilm_l6,5464,0.15642624200758548,0.14285714285714285,0.6666666666666666
fiqa,all_minilm_l6,547,0.0,0.0,0.0
fiqa,all_minilm_l6,549,0.3562071871080222,0.16666666666666666,1.0
fiqa,all_minilm_l6,5503,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,5505,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,5511,0.22009176629808017,1.0,0.3
fiqa,all_minilm_l6,5534,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,5549,0.0,0.0,0.0
fiqa,all_minilm_l6,5585,0.0,0.0,1.0
fiqa,all_minilm_l6,559,0.0,0.0,0.0
fiqa,all_minilm_l6,5592,1.0,1.0,1.0
fiqa,all_minilm_l6,56,1.0,1.0,1.0
fiqa,all_minilm_l6,5616,0.5,0.3333333333333333,1.0
fiqa,all_minilm_l6,5620,0.0,0.0,0.0
fiqa,all_minilm_l6,5646,1.0,1.0,1.0
fiqa,all_minilm_l6,5653,1.0,1.0,1.0
fiqa,all_minilm_l6,5683,1.0,1.0,1.0
fiqa,all_minilm_l6,570,0.0,0.0,0.0
fiqa,all_minilm_l6,5710,0.0,0.0,0.0
fiqa,all_minilm_l6,5741,0.3065735963827292,0.3333333333333333,0.5
fiqa,all_minilm_l6,5763,0.34337431936037655,0.25,0.6666666666666666
fiqa,all_minilm_l6,5782,0.32097939710179135,0.5,0.6
fiqa,all_minilm_l6,5790,0.0,0.0,0.0
fiqa,all_minilm_l6,5808,0.0,0.0,1.0
fiqa,all_minilm_l6,585,0.0,0.0,0.5
fiqa,all_minilm_l6,5853,0.21078558563971425,0.3333333333333333,0.5
fiqa,all_minilm_l6,5862,0.19519002499605084,0.3333333333333333,0.75
fiqa,all_minilm_l6,588,0.3065735963827292,0.3333333333333333,1.0
fiqa,all_minilm_l6,5888,0.19342640361727081,0.125,0.5
fiqa,all_minilm_l6,5903,0.0,0.0,0.0
fiqa,all_minilm_l6,5906,0.2640681225725909,0.25,0.5
fiqa,all_minilm_l6,594,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,5940,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,5951,0.33627415762678553,1.0,0.5555555555555556
fiqa,all_minilm_l6,5970,0.23463936301137822,0.3333333333333333,1.0
fiqa,all_minilm_l6,5981,0.9896062251871525,1.0,1.0
fiqa,all_minilm_l6,5993,0.23297260855707355,0.2,0.6666666666666666
fiqa,all_minilm_l6,6002,0.793584067764911,1.0,1.0
fiqa,all_minilm_l6,6004,0.0,0.0,0.0
fiqa,all_minilm_l6,6005,0.28952298823485745,1.0,0.6153846153846154
fiqa,all_minilm_l6,6009,0.3562071871080222,0.16666666666666666,1.0
fiqa,all_minilm_l6,603,1.0,1.0,1.0
fiqa,all_minilm_l6,604,0.6447841584694202,0.5,1.0
fiqa,all_minilm_l6,6041,0.6366824387328317,1.0,0.75
fiqa,all_minilm_l6,6080,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,6110,0.24390331138078203,0.5,0.75
fiqa,all_minilm_l6,6121,0.18457569677956817,0.1111111111111111,1.0
fiqa,all_minilm_l6,6122,0.46927872602275644,1.0,1.0
fiqa,all_minilm_l6,6131,0.2906246349515899,0.5,0.75
fiqa,all_minilm_l6,6133,0.38685280723454163,0.5,0.5
fiqa,all_minilm_l6,6142,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,6146,1.0,1.0,1.0
fiqa,all_minilm_l6,6199,0.3903800499921017,1.0,1.0
fiqa,all_minilm_l6,620,0.0,0.0,0.4
fiqa,all_minilm_l6,6219,1.0,1.0,1.0
fiqa,all_minilm_l6,622,0.20438239758848611,0.14285714285714285,1.0
fiqa,all_minilm_l6,6221,0.0,0.0,0.375
fiqa,all_minilm_l6,6252,0.0,0.0,0.2857142857142857
fiqa,all_minilm_l6,6262,0.4776237035032179,0.5,1.0
fiqa,all_minilm_l6,6278,0.3065735963827292,0.3333333333333333,0.5
fiqa,all_minilm_l6,6395,0.0,0.0,0.0
fiqa,all_minilm_l6,6410,0.0,0.0,0.0
fiqa,all_minilm_l6,6420,1.0,1.0,1.0
fiqa,all_minilm_l6,6441,0.31546487678572877,0.125,1.0
fiqa,all_minilm_l6,6467,0.0,0.0,0.2
fiqa,all_minilm_l6,6468,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,6479,1.0,1.0,1.0
fiqa,all_minilm_l6,6525,0.46927872602275644,1.0,0.6666666666666666
fiqa,all_minilm_l6,6554,0.5714285040141098,0.5,1.0
fiqa,all_minilm_l6,6562,0.0,0.0,0.5
fiqa,all_minilm_l6,659,0.6114735274236563,1.0,0.8
fiqa,all_minilm_l6,6611,1.0,1.0,1.0
fiqa,all_minilm_l6,6612,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,6625,0.5,0.3333333333333333,1.0
fiqa,all_minilm_l6,6629,0.0,0.0,0.0
fiqa,all_minilm_l6,6635,0.3973220069685352,0.5,0.5
fiqa,all_minilm_l6,6644,0.0,0.0,0.0
fiqa,all_minilm_l6,6647,0.7653606369886217,1.0,0.6666666666666666
fiqa,all_minilm_l6,6668,0.38685280723454163,0.5,1.0
fiqa,all_minilm_l6,6679,0.4776237035032179,0.5,0.6666666666666666
fiqa,all_minilm_l6,6683,0.0,0.0,0.5
fiqa,all_minilm_l6,6713,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,6715,0.23719771276929622,0.2,1.0
fiqa,all_minilm_l6,672,0.0,0.0,1.0
fiqa,all_minilm_l6,6746,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,6787,0.0,0.0,0.0
fiqa,all_minilm_l6,6792,0.0,0.0,0.0
fiqa,all_minilm_l6,68,0.0,0.0,0.0
fiqa,all_minilm_l6,6800,1.0,1.0,1.0
fiqa,all_minilm_l6,6803,0.5855700749881525,1.0,1.0
fiqa,all_minilm_l6,6807,1.0,1.0,1.0
fiqa,all_minilm_l6,6814,0.0,0.0,0.0
fiqa,all_minilm_l6,6832,0.0,0.0,1.0
fiqa,all_minilm_l6,6835,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,684,0.0,0.0,1.0
fiqa,all_minilm_l6,6849,0.31546487678572877,0.125,1.0
fiqa,all_minilm_l6,6862,1.0,1.0,1.0
fiqa,all_minilm_l6,6867,0.22415199495126514,0.3333333333333333,0.7142857142857143
fiqa,all_minilm_l6,687,0.0,0.0,1.0
fiqa,all_minilm_l6,6875,0.0,0.0,0.0
fiqa,all_minilm_l6,689,0.0,0.0,0.0
fiqa,all_minilm_l6,6890,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,6891,0.1480409554829326,0.125,0.3333333333333333
fiqa,all_minilm_l6,6896,0.0,0.0,1.0
fiqa,all_minilm_l6,6901,0.18457569677956817,0.1111111111111111,1.0
fiqa,all_minilm_l6,6907,0.0,0.0,1.0
fiqa,all_minilm_l6,6909,0.0,0.0,0.0
fiqa,all_minilm_l6,691,0.3010299956639812,0.1111111111111111,1.0
fiqa,all_minilm_l6,6959,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,6985,1.0,1.0,1.0
fiqa,all_minilm_l6,699,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,701,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,7017,0.0,0.0,0.0
fiqa,all_minilm_l6,7068,0.18457569677956817,0.1111111111111111,1.0
fiqa,all_minilm_l6,7071,0.0,0.0,0.5
fiqa,all_minilm_l6,7080,1.0,1.0,1.0
fiqa,all_minilm_l6,7096,0.0,0.0,1.0
fiqa,all_minilm_l6,7098,0.8315546295836225,1.0,1.0
fiqa,all_minilm_l6,7105,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,7109,0.38364913903790027,0.25,0.6666666666666666
fiqa,all_minilm_l6,7124,0.5413996682199069,1.0,0.75
fiqa,all_minilm_l6,7141,0.0,0.0,1.0
fiqa,all_minilm_l6,7145,0.15642624200758548,0.14285714285714285,1.0
fiqa,all_minilm_l6,715,0.0,0.0,0.0
fiqa,all_minilm_l6,7178,0.5,0.3333333333333333,1.0
fiqa,all_minilm_l6,7188,0.0,0.0,1.0
fiqa,all_minilm_l6,7205,1.0,1.0,1.0
fiqa,all_minilm_l6,7206,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,721,1.0,1.0,1.0
fiqa,all_minilm_l6,7218,0.38685280723454163,0.2,1.0
fiqa,all_minilm_l6,7221,0.0,0.0,0.0
fiqa,all_minilm_l6,7269,0.3562071871080222,0.16666666666666666,1.0
fiqa,all_minilm_l6,7279,0.5294362295028773,1.0,0.75
fiqa,all_minilm_l6,7295,0.0,0.0,0.0
fiqa,all_minilm_l6,7311,0.0,0.0,0.0
fiqa,all_minilm_l6,7326,0.0,0.0,0.0
fiqa,all_minilm_l6,7329,0.6131471927654584,1.0,1.0
fiqa,all_minilm_l6,7344,0.38685280723454163,0.5,0.5
fiqa,all_minilm_l6,7345,0.23463936301137822,0.3333333333333333,0.6666666666666666
fiqa,all_minilm_l6,7377,0.43067655807339306,0.25,1.0
fiqa,all_minilm_l6,7431,0.0,0.0,0.0
fiqa,all_minilm_l6,744,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,7441,0.2960819109658652,0.5,0.6666666666666666
fiqa,all_minilm_l6,7445,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,7448,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,7456,0.0,0.0,0.0
fiqa,all_minilm_l6,7463,0.3391602052736161,1.0,0.8
fiqa,all_minilm_l6,7467,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,7484,1.0,1.0,1.0
fiqa,all_minilm_l6,750,0.8175295903539445,1.0,1.0
fiqa,all_minilm_l6,7509,0.0,0.0,0.0
fiqa,all_minilm_l6,7512,0.0,0.0,0.0
fiqa,all_minilm_l6,7513,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,7529,0.17723928678404774,0.1,1.0
fiqa,all_minilm_l6,753,0.0,0.0,0.5
fiqa,all_minilm_l6,7533,0.0,0.0,0.5
fiqa,all_minilm_l6,7534,0.46927872602275644,1.0,0.3333333333333333
fiqa,all_minilm_l6,7590,0.6509209298071326,0.5,1.0
fiqa,all_minilm_l6,7592,0.0,0.0,1.0
fiqa,all_minilm_l6,7594,0.0,0.0,1.0
fiqa,all_minilm_l6,7622,0.0,0.0,0.5
fiqa,all_minilm_l6,7633,0.3903800499921017,1.0,0.5
fiqa,all_minilm_l6,766,0.2960819109658652,0.5,0.6666666666666666
fiqa,all_minilm_l6,7674,0.14126697285982898,0.1111111111111111,0.6666666666666666
fiqa,all_minilm_l6,7700,0.0,0.0,0.25
fiqa,all_minilm_l6,7702,0.5706417189553201,0.3333333333333333,1.0
fiqa,all_minilm_l6,7705,0.46927872602275644,1.0,0.6666666666666666
fiqa,all_minilm_l6,7734,0.38685280723454163,0.5,1.0
fiqa,all_minilm_l6,7747,0.0,0.0,0.5
fiqa,all_minilm_l6,7754,0.38685280723454163,0.2,1.0
fiqa,all_minilm_l6,7758,1.0,1.0,1.0
fiqa,all_minilm_l6,776,0.2934556883974402,1.0,0.5
fiqa,all_minilm_l6,7801,0.23719771276929622,0.2,1.0
fiqa,all_minilm_l6,7803,0.0,0.0,0.5
fiqa,all_minilm_l6,7823,0.23463936301137822,0.3333333333333333,0.6666666666666666
fiqa,all_minilm_l6,7876,0.5,0.3333333333333333,1.0
fiqa,all_minilm_l6,7879,0.14126697285982898,0.1111111111111111,0.3333333333333333
fiqa,all_minilm_l6,7880,0.0,0.0,0.5
fiqa,all_minilm_l6,7911,1.0,1.0,1.0
fiqa,all_minilm_l6,7925,0.10778915452451093,0.16666666666666666,0.3333333333333333
fiqa,all_minilm_l6,7928,0.19519002499605084,0.3333333333333333,0.5
fiqa,all_minilm_l6,7936,0.38268031849431083,0.3333333333333333,1.0
fiqa,all_minilm_l6,7992,0.0,0.0,1.0
fiqa,all_minilm_l6,8,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,8002,0.4441228664487979,0.5,0.6666666666666666
fiqa,all_minilm_l6,8005,0.0,0.0,0.0
fiqa,all_minilm_l6,8013,0.0,0.0,0.5
fiqa,all_minilm_l6,8017,0.43067655807339306,0.25,1.0
fiqa,all_minilm_l6,8034,0.0,0.0,0.0
fiqa,all_minilm_l6,8040,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,8072,0.2960819109658652,0.5,0.6666666666666666
fiqa,all_minilm_l6,8079,0.7039180890341347,1.0,1.0
fiqa,all_minilm_l6,810,0.2890648263178879,0.1,1.0
fiqa,all_minilm_l6,8102,0.16812753627111746,0.25,0.25
fiqa,all_minilm_l6,8116,0.38685280723454163,0.5,1.0
fiqa,all_minilm_l6,8121,1.0,1.0,1.0
fiqa,all_minilm_l6,813,0.3065735963827292,0.3333333333333333,1.0
fiqa,all_minilm_l6,8202,0.0,0.0,0.0
fiqa,all_minilm_l6,8230,0.0,0.0,0.0
fiqa,all_minilm_l6,8247,0.16812753627111746,0.25,1.0
fiqa,all_minilm_l6,8271,0.6131471927654584,1.0,0.5
fiqa,all_minilm_l6,8275,0.0,0.0,1.0
fiqa,all_minilm_l6,8296,1.0,1.0,1.0
fiqa,all_minilm_l6,8332,0.8072467605676945,1.0,1.0
fiqa,all_minilm_l6,8351,0.0,0.0,0.0
fiqa,all_minilm_l6,8378,0.46927872602275644,1.0,0.6666666666666666
fiqa,all_minilm_l6,8456,0.0,0.0,0.3333333333333333
fiqa,all_minilm_l6,8475,0.7868709706203587,1.0,1.0
fiqa,all_minilm_l6,849,0.6309297535714575,0.5,1.0
fiqa,all_minilm_l6,8507,0.15642624200758548,0.14285714285714285,0.6666666666666666
fiqa,all_minilm_l6,8512,1.0,1.0,1.0
fiqa,all_minilm_l6,8513,0.0,0.0,0.0
fiqa,all_minilm_l6,852,0.7039180890341347,1.0,1.0
fiqa,all_minilm_l6,853,0.0,0.0,1.0
fiqa,all_minilm_l6,8532,0.14126697285982898,0.1111111111111111,1.0
fiqa,all_minilm_l6,8537,0.0,0.0,1.0
fiqa,all_minilm_l6,8539,0.24630238874073,0.5,0.5
fiqa,all_minilm_l6,8544,1.0,1.0,1.0
fiqa,all_minilm_l6,858,0.11284514134893527,0.1,0.25
fiqa,all_minilm_l6,859,0.0,0.0,0.5
fiqa,all_minilm_l6,8592,0.34337431936037655,0.25,1.0
fiqa,all_minilm_l6,8632,0.3065735963827292,0.3333333333333333,0.5
fiqa,all_minilm_l6,8635,0.0,0.0,0.0
fiqa,all_minilm_l6,864,0.732296200528563,1.0,0.6666666666666666
fiqa,all_minilm_l6,8702,0.38268031849431083,0.3333333333333333,1.0
fiqa,all_minilm_l6,8779,0.2640681225725909,0.25,1.0
fiqa,all_minilm_l6,8789,0.7653606369886217,1.0,0.6666666666666666
fiqa,all_minilm_l6,879,1.0,1.0,1.0
fiqa,all_minilm_l6,8795,1.0,1.0,1.0
fiqa,all_minilm_l6,8832,1.0,1.0,1.0
fiqa,all_minilm_l6,8834,0.5842273861585908,1.0,0.6666666666666666
fiqa,all_minilm_l6,885,0.0,0.0,0.0
fiqa,all_minilm_l6,8855,0.0,0.0,0.0
fiqa,all_minilm_l6,8874,0.0,0.0,1.0
fiqa,all_minilm_l6,89,0.24738635904833417,0.25,0.6666666666666666
fiqa,all_minilm_l6,8934,0.0,0.0,0.5
fiqa,all_minilm_l6,8937,0.0,0.0,0.0
fiqa,all_minilm_l6,8947,0.6131471927654584,1.0,1.0
